Timestamp,Voltage (mV),Temperature
04/12/2024 16:00,0.03,24.42
04/12/2024 16:00,0.03,24.42
04/12/2024 16:00,0.03,24.42
04/12/2024 16:00,0.03,24.42
04/12/2024 16:00,0.03,24.42
04/12/2024 16:00,0.03,24.42
04/12/2024 16:00,0.03,24.42
04/12/2024 16:00,0.03,24.41
04/12/2024 16:00,0.03,24.41
04/12/2024 16:00,0.03,24.42
04/12/2024 16:00,0.03,24.41
04/12/2024 16:00,0.03,24.42
04/12/2024 16:00,0.03,24.41
04/12/2024 16:00,0.03,24.42
04/12/2024 16:00,0.03,24.39
04/12/2024 16:00,0.03,24.45
04/12/2024 16:00,0.03,24.42
04/12/2024 16:00,0.03,24.42
04/12/2024 16:00,0.03,24.42
04/12/2024 16:00,0.03,24.42
04/12/2024 16:00,0.03,24.42
04/12/2024 16:00,0.03,24.44
04/12/2024 16:00,0.03,24.41
04/12/2024 16:00,0.03,24.41
04/12/2024 16:00,0.04,24.42
04/12/2024 16:00,0.04,24.41
04/12/2024 16:00,0.03,24.42
04/12/2024 16:00,0.04,24.42
04/12/2024 16:00,0.04,24.45
04/12/2024 16:00,0.03,24.41
04/12/2024 16:00,0.04,24.42
04/12/2024 16:00,0.04,24.44
04/12/2024 16:00,0.04,24.42
04/12/2024 16:00,0.04,24.41
04/12/2024 16:00,0.04,24.42
04/12/2024 16:00,0.04,24.42
04/12/2024 16:00,0.04,24.42
04/12/2024 16:00,0.04,24.44
04/12/2024 16:00,0.04,24.42
04/12/2024 16:00,0.04,24.45
04/12/2024 16:00,0.04,24.44
04/12/2024 16:00,0.04,24.45
04/12/2024 16:01,0.04,24.45
04/12/2024 16:01,0.04,24.44
04/12/2024 16:01,0.04,24.45
04/12/2024 16:01,0.04,24.42
04/12/2024 16:01,0.03,24.45
04/12/2024 16:01,0.04,24.45
04/12/2024 16:01,0.04,24.45
04/12/2024 16:01,0.04,24.42
04/12/2024 16:01,0.04,24.45
04/12/2024 16:01,0.04,24.45
04/12/2024 16:01,0.04,24.45
04/12/2024 16:01,0.04,24.45
04/12/2024 16:01,0.04,24.45
04/12/2024 16:01,0.04,24.42
04/12/2024 16:01,0.04,24.45
04/12/2024 16:01,0.04,24.45
04/12/2024 16:01,0.04,24.45
04/12/2024 16:01,0.04,24.44
04/12/2024 16:01,0.04,24.47
04/12/2024 16:01,0.04,24.44
04/12/2024 16:01,0.04,24.44
04/12/2024 16:01,0.04,24.42
04/12/2024 16:01,0.04,24.45
04/12/2024 16:01,0.04,24.44
04/12/2024 16:01,0.04,24.45
04/12/2024 16:01,0.04,24.47
04/12/2024 16:01,0.04,24.45
04/12/2024 16:01,0.04,24.45
04/12/2024 16:01,0.04,24.45
04/12/2024 16:01,0.04,24.45
04/12/2024 16:01,0.04,24.47
04/12/2024 16:01,0.04,24.44
04/12/2024 16:01,0.04,24.45
04/12/2024 16:01,0.04,24.44
04/12/2024 16:01,0.04,24.42
04/12/2024 16:01,0.04,24.45
04/12/2024 16:01,0.04,24.44
04/12/2024 16:01,0.04,24.45
04/12/2024 16:01,0.04,24.42
04/12/2024 16:01,0.04,24.45
04/12/2024 16:01,0.04,24.45
04/12/2024 16:01,0.04,24.45
04/12/2024 16:01,0.04,24.42
04/12/2024 16:01,0.03,24.45
04/12/2024 16:01,0.03,24.44
04/12/2024 16:01,0.04,24.42
04/12/2024 16:01,0.03,24.45
04/12/2024 16:01,0.03,24.42
04/12/2024 16:01,0.03,24.45
04/12/2024 16:02,0.03,24.44
04/12/2024 16:02,0.03,24.45
04/12/2024 16:02,0.03,24.44
04/12/2024 16:02,0.03,24.44
04/12/2024 16:02,0.03,24.42
04/12/2024 16:02,0.03,24.45
04/12/2024 16:02,0.03,24.45
04/12/2024 16:02,0.03,24.44
04/12/2024 16:02,0.03,24.42
04/12/2024 16:02,0.03,24.47
04/12/2024 16:02,0.03,24.42
04/12/2024 16:02,0.03,24.44
04/12/2024 16:02,0.03,24.42
04/12/2024 16:02,0.03,24.44
04/12/2024 16:02,0.03,24.45
04/12/2024 16:02,0.03,24.42
04/12/2024 16:02,0.03,24.44
04/12/2024 16:02,0.03,24.42
04/12/2024 16:02,0.03,24.42
04/12/2024 16:02,0.03,24.45
04/12/2024 16:02,0.03,24.44
04/12/2024 16:02,0.03,24.42
04/12/2024 16:02,0.03,24.42
04/12/2024 16:02,0.03,24.45
04/12/2024 16:02,0.03,24.45
04/12/2024 16:02,0.03,24.42
04/12/2024 16:02,0.03,24.42
04/12/2024 16:02,0.03,24.45
04/12/2024 16:02,0.03,24.42
04/12/2024 16:02,0.03,24.45
04/12/2024 16:02,0.03,24.44
04/12/2024 16:02,0.03,24.45
04/12/2024 16:02,0.03,24.45
04/12/2024 16:02,0.03,24.45
04/12/2024 16:02,0.03,24.42
04/12/2024 16:02,0.03,24.42
04/12/2024 16:02,0.03,24.42
04/12/2024 16:02,0.03,24.44
04/12/2024 16:02,0.03,24.42
04/12/2024 16:02,0.03,24.42
04/12/2024 16:02,0.03,24.42
04/12/2024 16:02,0.03,24.45
04/12/2024 16:02,0.03,24.45
04/12/2024 16:02,0.03,24.44
04/12/2024 16:02,0.03,24.45
04/12/2024 16:02,0.03,24.45
04/12/2024 16:02,0.03,24.44
04/12/2024 16:02,0.03,24.42
04/12/2024 16:02,0.03,24.42
04/12/2024 16:02,0.03,24.42
04/12/2024 16:03,0.03,24.45
04/12/2024 16:03,0.03,24.45
04/12/2024 16:03,0.04,24.45
04/12/2024 16:03,0.04,24.44
04/12/2024 16:03,0.04,24.45
04/12/2024 16:03,0.04,24.44
04/12/2024 16:03,0.04,24.44
04/12/2024 16:03,0.03,24.44
04/12/2024 16:03,0.03,24.47
04/12/2024 16:03,0.03,24.45
04/12/2024 16:03,0.03,24.44
04/12/2024 16:03,0.03,24.42
04/12/2024 16:03,0.03,24.44
04/12/2024 16:03,0.03,24.44
04/12/2024 16:03,0.03,24.44
04/12/2024 16:03,0.03,24.44
04/12/2024 16:03,0.03,24.42
04/12/2024 16:03,0.03,24.42
04/12/2024 16:03,0.03,24.44
04/12/2024 16:03,0.03,24.42
04/12/2024 16:03,0.03,24.44
04/12/2024 16:03,0.03,24.44
04/12/2024 16:03,0.03,24.44
04/12/2024 16:03,0.03,24.44
04/12/2024 16:03,0.03,24.42
04/12/2024 16:03,0.03,24.42
04/12/2024 16:03,0.03,24.44
04/12/2024 16:03,0.03,24.45
04/12/2024 16:03,0.03,24.42
04/12/2024 16:03,0.03,24.47
04/12/2024 16:03,0.03,24.42
04/12/2024 16:03,0.03,24.44
04/12/2024 16:03,0.03,24.44
04/12/2024 16:03,0.03,24.42
04/12/2024 16:03,0.03,24.42
04/12/2024 16:03,0.03,24.44
04/12/2024 16:03,0.03,24.42
04/12/2024 16:03,0.03,24.44
04/12/2024 16:03,0.03,24.42
04/12/2024 16:03,0.03,24.42
04/12/2024 16:03,0.03,24.42
04/12/2024 16:03,0.03,24.45
04/12/2024 16:03,0.03,24.42
04/12/2024 16:03,0.03,24.42
04/12/2024 16:03,0.03,24.42
04/12/2024 16:03,0.03,24.44
04/12/2024 16:03,0.04,24.42
04/12/2024 16:03,0.04,24.45
04/12/2024 16:03,0.03,24.44
04/12/2024 16:04,0.03,24.42
04/12/2024 16:04,0.03,24.42
04/12/2024 16:04,0.03,24.45
04/12/2024 16:04,0.03,24.39
04/12/2024 16:04,0.03,24.42
04/12/2024 16:04,0.03,24.42
04/12/2024 16:04,0.03,24.44
04/12/2024 16:04,0.03,24.42
04/12/2024 16:04,0.03,24.39
04/12/2024 16:04,0.03,24.42
04/12/2024 16:04,0.03,24.45
04/12/2024 16:04,0.03,24.42
04/12/2024 16:04,0.03,24.39
04/12/2024 16:04,0.03,24.42
04/12/2024 16:04,0.04,24.42
04/12/2024 16:04,0.04,24.44
04/12/2024 16:04,0.04,24.42
04/12/2024 16:04,0.04,24.41
04/12/2024 16:04,0.04,24.42
04/12/2024 16:04,0.04,24.42
04/12/2024 16:04,0.04,24.45
04/12/2024 16:04,0.04,24.42
04/12/2024 16:04,0.04,24.42
04/12/2024 16:04,0.04,24.45
04/12/2024 16:04,0.04,24.42
04/12/2024 16:04,0.04,24.44
04/12/2024 16:04,0.04,24.44
04/12/2024 16:04,0.04,24.45
04/12/2024 16:04,0.04,24.45
04/12/2024 16:04,0.04,24.44
04/12/2024 16:04,0.04,24.45
04/12/2024 16:04,0.04,24.45
04/12/2024 16:04,0.04,24.44
04/12/2024 16:04,0.04,24.45
04/12/2024 16:04,0.04,24.45
04/12/2024 16:04,0.04,24.44
04/12/2024 16:04,0.04,24.42
04/12/2024 16:04,0.04,24.47
04/12/2024 16:04,0.04,24.42
04/12/2024 16:04,0.04,24.44
04/12/2024 16:04,0.04,24.44
04/12/2024 16:04,0.04,24.44
04/12/2024 16:04,0.04,24.45
04/12/2024 16:04,0.04,24.45
04/12/2024 16:04,0.04,24.45
04/12/2024 16:04,0.04,24.45
04/12/2024 16:04,0.04,24.41
04/12/2024 16:04,0.03,24.45
04/12/2024 16:04,0.03,24.42
04/12/2024 16:04,0.03,24.42
04/12/2024 16:05,0.03,24.42
04/12/2024 16:05,0.03,24.44
04/12/2024 16:05,0.04,24.45
04/12/2024 16:05,0.04,24.44
04/12/2024 16:05,0.04,24.39
04/12/2024 16:05,0.04,24.42
04/12/2024 16:05,0.03,24.42
04/12/2024 16:05,0.03,24.41
04/12/2024 16:05,0.03,24.42
04/12/2024 16:05,0.03,24.39
04/12/2024 16:05,0.03,24.39
04/12/2024 16:05,0.03,24.42
04/12/2024 16:05,0.03,24.39
04/12/2024 16:05,0.03,24.42
04/12/2024 16:05,0.03,24.39
04/12/2024 16:05,0.03,24.39
04/12/2024 16:05,0.03,24.42
04/12/2024 16:05,0.03,24.42
04/12/2024 16:05,0.03,24.42
04/12/2024 16:05,0.03,24.39
04/12/2024 16:05,0.03,24.42
04/12/2024 16:05,0.03,24.41
04/12/2024 16:05,0.03,24.39
04/12/2024 16:05,0.03,24.39
04/12/2024 16:05,0.03,24.39
04/12/2024 16:05,0.03,24.39
04/12/2024 16:05,0.03,24.39
04/12/2024 16:05,0.03,24.39
04/12/2024 16:05,0.03,24.39
04/12/2024 16:05,0.03,24.41
04/12/2024 16:05,0.03,24.39
04/12/2024 16:05,0.03,24.37
04/12/2024 16:05,0.04,24.39
04/12/2024 16:05,0.04,24.39
04/12/2024 16:05,0.04,24.41
04/12/2024 16:05,0.04,24.39
04/12/2024 16:05,0.04,24.42
04/12/2024 16:05,0.04,24.42
04/12/2024 16:05,0.04,24.42
04/12/2024 16:05,0.04,24.39
04/12/2024 16:05,0.04,24.41
04/12/2024 16:05,0.04,24.41
04/12/2024 16:05,0.04,24.41
04/12/2024 16:05,0.04,24.39
04/12/2024 16:05,0.04,24.41
04/12/2024 16:05,0.04,24.39
04/12/2024 16:05,0.04,24.41
04/12/2024 16:05,0.04,24.39
04/12/2024 16:05,0.04,24.39
04/12/2024 16:06,0.04,24.39
04/12/2024 16:06,0.04,24.42
04/12/2024 16:06,0.04,24.41
04/12/2024 16:06,0.04,24.42
04/12/2024 16:06,0.04,24.39
04/12/2024 16:06,0.04,24.37
04/12/2024 16:06,0.04,24.39
04/12/2024 16:06,0.04,24.41
04/12/2024 16:06,0.04,24.39
04/12/2024 16:06,0.04,24.42
04/12/2024 16:06,0.04,24.39
04/12/2024 16:06,0.04,24.42
04/12/2024 16:06,0.04,24.44
04/12/2024 16:06,0.04,24.39
04/12/2024 16:06,0.04,24.42
04/12/2024 16:06,0.04,24.42
04/12/2024 16:06,0.04,24.39
04/12/2024 16:06,0.04,24.39
04/12/2024 16:06,0.04,24.41
04/12/2024 16:06,0.04,24.42
04/12/2024 16:06,0.04,24.42
04/12/2024 16:06,0.04,24.42
04/12/2024 16:06,0.04,24.42
04/12/2024 16:06,0.04,24.42
04/12/2024 16:06,0.04,24.42
04/12/2024 16:06,0.04,24.44
04/12/2024 16:06,0.04,24.39
04/12/2024 16:06,0.04,24.44
04/12/2024 16:06,0.04,24.45
04/12/2024 16:06,0.04,24.41
04/12/2024 16:06,0.04,24.45
04/12/2024 16:06,0.04,24.44
04/12/2024 16:06,0.04,24.41
04/12/2024 16:06,0.04,24.41
04/12/2024 16:06,0.04,24.45
04/12/2024 16:06,0.04,24.41
04/12/2024 16:06,0.04,24.42
04/12/2024 16:06,0.04,24.42
04/12/2024 16:06,0.04,24.45
04/12/2024 16:06,0.04,24.42
04/12/2024 16:06,0.04,24.45
04/12/2024 16:06,0.04,24.41
04/12/2024 16:06,0.04,24.45
04/12/2024 16:06,0.04,24.45
04/12/2024 16:06,0.04,24.44
04/12/2024 16:06,0.04,24.45
04/12/2024 16:06,0.04,24.44
04/12/2024 16:06,0.04,24.41
04/12/2024 16:06,0.04,24.44
04/12/2024 16:07,0.04,24.45
04/12/2024 16:07,0.04,24.42
04/12/2024 16:07,0.04,24.44
04/12/2024 16:07,0.04,24.42
04/12/2024 16:07,0.04,24.45
04/12/2024 16:07,0.04,24.42
04/12/2024 16:07,0.04,24.44
04/12/2024 16:07,0.04,24.44
04/12/2024 16:07,0.04,24.42
04/12/2024 16:07,0.04,24.44
04/12/2024 16:07,0.04,24.45
04/12/2024 16:07,0.04,24.44
04/12/2024 16:07,0.04,24.45
04/12/2024 16:07,0.04,24.42
04/12/2024 16:07,0.04,24.44
04/12/2024 16:07,0.04,24.42
04/12/2024 16:07,0.04,24.42
04/12/2024 16:07,0.04,24.44
04/12/2024 16:07,0.04,24.44
04/12/2024 16:07,0.04,24.44
04/12/2024 16:07,0.04,24.42
04/12/2024 16:07,0.04,24.42
04/12/2024 16:07,0.04,24.42
04/12/2024 16:07,0.04,24.42
04/12/2024 16:07,0.04,24.44
04/12/2024 16:07,0.04,24.42
04/12/2024 16:07,0.04,24.42
04/12/2024 16:07,0.04,24.42
04/12/2024 16:07,0.04,24.47
04/12/2024 16:07,0.04,24.42
04/12/2024 16:07,0.04,24.42
04/12/2024 16:07,0.04,24.42
04/12/2024 16:07,0.04,24.44
04/12/2024 16:07,0.04,24.42
04/12/2024 16:07,0.04,24.42
04/12/2024 16:07,0.04,24.39
04/12/2024 16:07,0.04,24.42
04/12/2024 16:07,0.04,24.42
04/12/2024 16:07,0.04,24.45
04/12/2024 16:07,0.04,24.44
04/12/2024 16:07,0.04,24.41
04/12/2024 16:07,0.04,24.44
04/12/2024 16:07,0.04,24.42
04/12/2024 16:07,0.04,24.42
04/12/2024 16:07,0.04,24.42
04/12/2024 16:07,0.04,24.41
04/12/2024 16:07,0.04,24.42
04/12/2024 16:07,0.04,24.42
04/12/2024 16:07,0.04,24.41
04/12/2024 16:07,0.04,24.42
04/12/2024 16:08,0.04,24.44
04/12/2024 16:08,0.04,24.42
04/12/2024 16:08,0.04,24.41
04/12/2024 16:08,0.04,24.42
04/12/2024 16:08,0.04,24.42
04/12/2024 16:08,0.04,24.39
04/12/2024 16:08,0.04,24.42
04/12/2024 16:08,0.04,24.42
04/12/2024 16:08,0.04,24.41
04/12/2024 16:08,0.04,24.42
04/12/2024 16:08,0.04,24.39
04/12/2024 16:08,0.04,24.39
04/12/2024 16:08,0.04,24.41
04/12/2024 16:08,0.04,24.41
04/12/2024 16:08,0.04,24.42
04/12/2024 16:08,0.04,24.39
04/12/2024 16:08,0.04,24.42
04/12/2024 16:08,0.04,24.41
04/12/2024 16:08,0.04,24.41
04/12/2024 16:08,0.04,24.42
04/12/2024 16:08,0.03,24.42
04/12/2024 16:08,0.03,24.41
04/12/2024 16:08,0.03,24.42
04/12/2024 16:08,0.03,24.41
04/12/2024 16:08,0.03,24.39
04/12/2024 16:08,0.03,24.42
04/12/2024 16:08,0.03,24.42
04/12/2024 16:08,0.03,24.42
04/12/2024 16:08,0.03,24.42
04/12/2024 16:08,0.03,24.42
04/12/2024 16:08,0.03,24.41
04/12/2024 16:08,0.03,24.42
04/12/2024 16:08,0.03,24.41
04/12/2024 16:08,0.03,24.42
04/12/2024 16:08,0.04,24.42
04/12/2024 16:08,0.04,24.39
04/12/2024 16:08,0.04,24.39
04/12/2024 16:08,0.04,24.42
04/12/2024 16:08,0.04,24.41
04/12/2024 16:08,0.04,24.42
04/12/2024 16:08,0.04,24.42
04/12/2024 16:08,0.04,24.44
04/12/2024 16:08,0.04,24.42
04/12/2024 16:08,0.04,24.41
04/12/2024 16:08,0.04,24.42
04/12/2024 16:08,0.04,24.39
04/12/2024 16:08,0.04,24.39
04/12/2024 16:08,0.04,24.41
04/12/2024 16:09,0.04,24.42
04/12/2024 16:09,0.04,24.41
04/12/2024 16:09,0.04,24.42
04/12/2024 16:09,0.04,24.45
04/12/2024 16:09,0.04,24.42
04/12/2024 16:09,0.04,24.39
04/12/2024 16:09,0.04,24.44
04/12/2024 16:09,0.04,24.44
04/12/2024 16:09,0.04,24.45
04/12/2024 16:09,0.04,24.45
04/12/2024 16:09,0.04,24.42
04/12/2024 16:09,0.04,24.44
04/12/2024 16:09,0.04,24.42
04/12/2024 16:09,0.04,24.42
04/12/2024 16:09,0.04,24.41
04/12/2024 16:09,0.04,24.42
04/12/2024 16:09,0.04,24.42
04/12/2024 16:09,0.04,24.41
04/12/2024 16:09,0.04,24.41
04/12/2024 16:09,0.04,24.39
04/12/2024 16:09,0.04,24.42
04/12/2024 16:09,0.04,24.45
04/12/2024 16:09,0.04,24.42
04/12/2024 16:09,0.04,24.42
04/12/2024 16:09,0.04,24.44
04/12/2024 16:09,0.04,24.41
04/12/2024 16:09,0.04,24.44
04/12/2024 16:09,0.04,24.44
04/12/2024 16:09,0.04,24.42
04/12/2024 16:09,0.04,24.42
04/12/2024 16:09,0.04,24.42
04/12/2024 16:09,0.04,24.39
04/12/2024 16:09,0.04,24.41
04/12/2024 16:09,0.04,24.41
04/12/2024 16:09,0.04,24.41
04/12/2024 16:09,0.04,24.42
04/12/2024 16:09,0.04,24.39
04/12/2024 16:09,0.04,24.41
04/12/2024 16:09,0.04,24.42
04/12/2024 16:09,0.04,24.42
04/12/2024 16:09,0.04,24.45
04/12/2024 16:09,0.04,24.42
04/12/2024 16:09,0.04,24.44
04/12/2024 16:09,0.04,24.45
04/12/2024 16:09,0.04,24.42
04/12/2024 16:09,0.04,24.42
04/12/2024 16:09,0.04,24.42
04/12/2024 16:09,0.04,24.45
04/12/2024 16:09,0.04,24.39
04/12/2024 16:09,0.04,24.41
04/12/2024 16:10,0.04,24.41
04/12/2024 16:10,0.04,24.42
04/12/2024 16:10,0.04,24.42
04/12/2024 16:10,0.04,24.42
04/12/2024 16:10,0.04,24.42
04/12/2024 16:10,0.04,24.42
04/12/2024 16:10,0.05,24.42
04/12/2024 16:10,0.05,24.42
04/12/2024 16:10,0.05,24.42
04/12/2024 16:10,0.05,24.42
04/12/2024 16:10,0.05,24.42
04/12/2024 16:10,0.05,24.42
04/12/2024 16:10,0.04,24.42
04/12/2024 16:10,0.04,24.42
04/12/2024 16:10,0.04,24.42
04/12/2024 16:10,0.04,24.42
04/12/2024 16:10,0.04,24.42
04/12/2024 16:10,0.04,24.42
04/12/2024 16:10,0.04,24.44
04/12/2024 16:10,0.04,24.42
04/12/2024 16:10,0.04,24.45
04/12/2024 16:10,0.04,24.42
04/12/2024 16:10,0.04,24.44
04/12/2024 16:10,0.04,24.42
04/12/2024 16:10,0.04,24.42
04/12/2024 16:10,0.04,24.42
04/12/2024 16:10,0.05,24.42
04/12/2024 16:10,0.05,24.42
04/12/2024 16:10,0.05,24.45
04/12/2024 16:10,0.04,24.42
04/12/2024 16:10,0.04,24.45
04/12/2024 16:10,0.04,24.42
04/12/2024 16:10,0.05,24.45
04/12/2024 16:10,0.05,24.42
04/12/2024 16:10,0.05,24.42
04/12/2024 16:10,0.05,24.44
04/12/2024 16:10,0.05,24.42
04/12/2024 16:10,0.05,24.45
04/12/2024 16:10,0.05,24.42
04/12/2024 16:10,0.05,24.42
04/12/2024 16:10,0.05,24.42
04/12/2024 16:10,0.05,24.42
04/12/2024 16:10,0.05,24.42
04/12/2024 16:10,0.05,24.42
04/12/2024 16:10,0.05,24.45
04/12/2024 16:10,0.05,24.44
04/12/2024 16:10,0.05,24.42
04/12/2024 16:10,0.05,24.42
04/12/2024 16:10,0.05,24.42
04/12/2024 16:10,0.05,24.42
04/12/2024 16:11,0.05,24.42
04/12/2024 16:11,0.05,24.42
04/12/2024 16:11,0.05,24.42
04/12/2024 16:11,0.05,24.41
04/12/2024 16:11,0.05,24.42
04/12/2024 16:11,0.05,24.42
04/12/2024 16:11,0.04,24.42
04/12/2024 16:11,0.04,24.42
04/12/2024 16:11,0.04,24.42
04/12/2024 16:11,0.04,24.42
04/12/2024 16:11,0.04,24.42
04/12/2024 16:11,0.04,24.42
04/12/2024 16:11,0.04,24.44
04/12/2024 16:11,0.05,24.42
04/12/2024 16:11,0.05,24.42
04/12/2024 16:11,0.05,24.42
04/12/2024 16:11,0.05,24.44
04/12/2024 16:11,0.05,24.42
04/12/2024 16:11,0.05,24.44
04/12/2024 16:11,0.05,24.45
04/12/2024 16:11,0.05,24.42
04/12/2024 16:11,0.05,24.44
04/12/2024 16:11,0.05,24.42
04/12/2024 16:11,0.05,24.45
04/12/2024 16:11,0.05,24.45
04/12/2024 16:11,0.05,24.42
04/12/2024 16:11,0.05,24.44
04/12/2024 16:11,0.05,24.44
04/12/2024 16:11,0.05,24.45
04/12/2024 16:11,0.05,24.42
04/12/2024 16:11,0.05,24.45
04/12/2024 16:11,0.05,24.45
04/12/2024 16:11,0.05,24.44
04/12/2024 16:11,0.05,24.42
04/12/2024 16:11,0.05,24.42
04/12/2024 16:11,0.05,24.45
04/12/2024 16:11,0.05,24.42
04/12/2024 16:11,0.05,24.42
04/12/2024 16:11,0.05,24.45
04/12/2024 16:11,0.05,24.42
04/12/2024 16:11,0.05,24.41
04/12/2024 16:11,0.05,24.44
04/12/2024 16:11,0.05,24.44
04/12/2024 16:11,0.05,24.44
04/12/2024 16:11,0.05,24.42
04/12/2024 16:11,0.05,24.42
04/12/2024 16:11,0.05,24.44
04/12/2024 16:11,0.05,24.44
04/12/2024 16:11,0.05,24.42
04/12/2024 16:12,0.05,24.42
04/12/2024 16:12,0.05,24.44
04/12/2024 16:12,0.05,24.42
04/12/2024 16:12,0.05,24.42
04/12/2024 16:12,0.04,24.42
04/12/2024 16:12,0.05,24.45
04/12/2024 16:12,0.04,24.45
04/12/2024 16:12,0.05,24.45
04/12/2024 16:12,0.04,24.41
04/12/2024 16:12,0.05,24.44
04/12/2024 16:12,0.05,24.42
04/12/2024 16:12,0.05,24.41
04/12/2024 16:12,0.05,24.42
04/12/2024 16:12,0.05,24.44
04/12/2024 16:12,0.05,24.42
04/12/2024 16:12,0.05,24.42
04/12/2024 16:12,0.05,24.42
04/12/2024 16:12,0.05,24.42
04/12/2024 16:12,0.05,24.42
04/12/2024 16:12,0.05,24.45
04/12/2024 16:12,0.05,24.41
04/12/2024 16:12,0.05,24.42
04/12/2024 16:12,0.05,24.41
04/12/2024 16:12,0.05,24.42
04/12/2024 16:12,0.05,24.42
04/12/2024 16:12,0.05,24.44
04/12/2024 16:12,0.05,24.44
04/12/2024 16:12,0.05,24.44
04/12/2024 16:12,0.05,24.45
04/12/2024 16:12,0.05,24.44
04/12/2024 16:12,0.05,24.45
04/12/2024 16:12,0.05,24.45
04/12/2024 16:12,0.05,24.45
04/12/2024 16:12,0.05,24.45
04/12/2024 16:12,0.05,24.42
04/12/2024 16:12,0.05,24.45
04/12/2024 16:12,0.05,24.42
04/12/2024 16:12,0.05,24.42
04/12/2024 16:12,0.05,24.42
04/12/2024 16:12,0.05,24.41
04/12/2024 16:12,0.05,24.42
04/12/2024 16:12,0.05,24.41
04/12/2024 16:12,0.05,24.45
04/12/2024 16:12,0.05,24.42
04/12/2024 16:12,0.05,24.42
04/12/2024 16:12,0.05,24.44
04/12/2024 16:12,0.05,24.44
04/12/2024 16:12,0.05,24.42
04/12/2024 16:12,0.05,24.45
04/12/2024 16:12,0.05,24.44
04/12/2024 16:13,0.05,24.44
04/12/2024 16:13,0.05,24.44
04/12/2024 16:13,0.05,24.42
04/12/2024 16:13,0.05,24.42
04/12/2024 16:13,0.05,24.42
04/12/2024 16:13,0.05,24.42
04/12/2024 16:13,0.05,24.42
04/12/2024 16:13,0.05,24.44
04/12/2024 16:13,0.05,24.41
04/12/2024 16:13,0.05,24.45
04/12/2024 16:13,0.05,24.44
04/12/2024 16:13,0.05,24.44
04/12/2024 16:13,0.05,24.42
04/12/2024 16:13,0.05,24.44
04/12/2024 16:13,0.05,24.44
04/12/2024 16:13,0.05,24.44
04/12/2024 16:13,0.05,24.45
04/12/2024 16:13,0.05,24.44
04/12/2024 16:13,0.05,24.42
04/12/2024 16:13,0.05,24.42
04/12/2024 16:13,0.05,24.44
04/12/2024 16:13,0.05,24.45
04/12/2024 16:13,0.05,24.44
04/12/2024 16:13,0.05,24.42
04/12/2024 16:13,0.05,24.41
04/12/2024 16:13,0.05,24.47
04/12/2024 16:13,0.05,24.42
04/12/2024 16:13,0.05,24.39
04/12/2024 16:13,0.05,24.42
04/12/2024 16:13,0.05,24.42
04/12/2024 16:13,0.05,24.42
04/12/2024 16:13,0.05,24.42
04/12/2024 16:13,0.05,24.44
04/12/2024 16:13,0.05,24.41
04/12/2024 16:13,0.05,24.42
04/12/2024 16:13,0.05,24.45
04/12/2024 16:13,0.05,24.42
04/12/2024 16:13,0.05,24.44
04/12/2024 16:13,0.05,24.42
04/12/2024 16:13,0.05,24.42
04/12/2024 16:13,0.05,24.42
04/12/2024 16:13,0.05,24.47
04/12/2024 16:13,0.05,24.45
04/12/2024 16:13,0.05,24.41
04/12/2024 16:13,0.05,24.47
04/12/2024 16:13,0.05,24.45
04/12/2024 16:13,0.05,24.42
04/12/2024 16:13,0.05,24.41
04/12/2024 16:13,0.05,24.45
04/12/2024 16:13,0.05,24.44
04/12/2024 16:14,0.05,24.44
04/12/2024 16:14,0.05,24.45
04/12/2024 16:14,0.05,24.45
04/12/2024 16:14,0.05,24.44
04/12/2024 16:14,0.05,24.45
04/12/2024 16:14,0.05,24.45
04/12/2024 16:14,0.05,24.42
04/12/2024 16:14,0.05,24.44
04/12/2024 16:14,0.05,24.44
04/12/2024 16:14,0.05,24.42
04/12/2024 16:14,0.05,24.45
04/12/2024 16:14,0.05,24.45
04/12/2024 16:14,0.05,24.45
04/12/2024 16:14,0.05,24.45
04/12/2024 16:14,0.05,24.45
04/12/2024 16:14,0.05,24.44
04/12/2024 16:14,0.05,24.42
04/12/2024 16:14,0.05,24.45
04/12/2024 16:14,0.05,24.44
04/12/2024 16:14,0.05,24.44
04/12/2024 16:14,0.05,24.45
04/12/2024 16:14,0.05,24.44
04/12/2024 16:14,0.05,24.44
04/12/2024 16:14,0.05,24.42
04/12/2024 16:14,0.05,24.45
04/12/2024 16:14,0.05,24.42
04/12/2024 16:14,0.05,24.44
04/12/2024 16:14,0.05,24.42
04/12/2024 16:14,0.05,24.45
04/12/2024 16:14,0.05,24.44
04/12/2024 16:14,0.05,24.42
04/12/2024 16:14,0.05,24.42
04/12/2024 16:14,0.05,24.45
04/12/2024 16:14,0.05,24.42
04/12/2024 16:14,0.05,24.44
04/12/2024 16:14,0.05,24.45
04/12/2024 16:14,0.05,24.44
04/12/2024 16:14,0.05,24.42
04/12/2024 16:14,0.05,24.45
04/12/2024 16:14,0.05,24.42
04/12/2024 16:14,0.05,24.44
04/12/2024 16:14,0.05,24.45
04/12/2024 16:14,0.05,24.42
04/12/2024 16:14,0.05,24.45
04/12/2024 16:14,0.05,24.42
04/12/2024 16:14,0.05,24.42
04/12/2024 16:14,0.05,24.44
04/12/2024 16:14,0.05,24.42
04/12/2024 16:14,0.05,24.44
04/12/2024 16:15,0.05,24.42
